rank,score,kp,ki,kd,guidance_gain,guidance_altitude_gain,gamma_final_deg,peak_altitude,downrange,impact_error,final_speed,flight_time,landed,mean_alpha_deg,max_alpha_deg,mean_gimbal_deg,max_gimbal_deg,saturation_ratio,mean_gamma_error_deg
148,4990.2247,4.5,0.35,1.05,0.45,0.00011,74.0,3403.964506,719.584846,80.415154,213.943461,59.120000,1.000000,11.129985,115.739892,0.326066,4.595803,0.000000,1.171721
149,4990.3271,3.2,0.7,1.3,0.26,0.00011,74.0,3402.928347,889.706735,89.706735,214.083366,59.080000,1.000000,10.173968,115.423223,0.321474,4.916661,0.000000,1.158383
150,4991.2359,4.5,0.35,1.05,0.45,0.0001,74.0,3403.964506,719.584846,80.415154,213.943461,59.120000,1.000000,11.129985,115.739892,0.326066,4.595803,0.000000,1.184362
151,4991.3403,3.2,0.7,1.3,0.26,0.0001,74.0,3402.928347,889.706735,89.706735,214.083366,59.080000,1.000000,10.173968,115.423223,0.321474,4.916661,0.000000,1.171047
152,4992.5172,4.5,0.35,1.05,0.45,9e-05,74.0,3403.964506,719.584846,80.415154,213.943461,59.120000,1.000000,11.129985,115.739892,0.326066,4.595803,0.000000,1.200377
153,4992.6249,3.2,0.7,1.3,0.26,9e-05,74.0,3402.928347,889.706735,89.706735,214.083366,59.080000,1.000000,10.173968,115.423223,0.321474,4.916661,0.000000,1.187105
154,4999.5042,5.1,0.35,1.05,0.45,0.00011,73.0,3400.439822,706.934158,93.065842,213.891091,59.140000,1.000000,11.131674,112.700807,0.306442,4.451792,0.000000,1.402155
155,5000.5060,5.1,0.35,1.05,0.45,0.0001,73.0,3400.439822,706.934158,93.065842,213.891091,59.140000,1.000000,11.131674,112.700807,0.306442,4.451792,0.000000,1.414677
156,5001.7717,5.1,0.35,1.05,0.45,9e-05,73.0,3400.439822,706.934158,93.065842,213.891091,59.140000,1.000000,11.131674,112.700807,0.306442,4.451792,0.000000,1.430498
157,5025.9565,5.1,0.27,1.05,0.45,0.00011,73.0,3400.775079,701.466839,98.533161,213.878693,59.140000,1.000000,11.162134,112.684285,0.305572,4.443017,0.000000,1.406643
158,5026.9582,5.1,0.27,1.05,0.45,0.0001,73.0,3400.775079,701.466839,98.533161,213.878693,59.140000,1.000000,11.162134,112.684285,0.305572,4.443017,0.000000,1.419165
159,5028.2238,5.1,0.27,1.05,0.45,9e-05,73.0,3400.775079,701.466839,98.533161,213.878693,59.140000,1.000000,11.162134,112.684285,0.305572,4.443017,0.000000,1.434985
160,5029.8036,3.2,0.62,1.15,0.26,0.00011,73.0,3411.128886,860.393023,60.393023,214.227057,59.220000,1.000000,10.376196,112.261963,0.332427,5.103799,0.000000,1.254782
161,5030.8098,3.2,0.62,1.15,0.26,0.0001,73.0,3411.128886,860.393023,60.393023,214.227057,59.220000,1.000000,10.376196,112.261963,0.332427,5.103799,0.000000,1.267358
162,5032.0826,3.2,0.62,1.15,0.26,9e-05,73.0,3411.128886,860.393023,60.393023,214.227057,59.220000,1.000000,10.376196,112.261963,0.332427,5.103799,0.000000,1.283270
163,5034.2123,3.2,0.7,1.15,0.26,0.00011,73.0,3411.071350,861.319302,61.319302,214.228914,59.220000,1.000000,10.372334,112.260509,0.332616,5.105326,0.000000,1.253984
164,5035.2185,3.2,0.7,1.15,0.26,0.0001,73.0,3411.071350,861.319302,61.319302,214.228914,59.220000,1.000000,10.372334,112.260509,0.332616,5.105326,0.000000,1.266561
165,5036.4914,3.2,0.7,1.15,0.26,9e-05,73.0,3411.071350,861.319302,61.319302,214.228914,59.220000,1.000000,10.372334,112.260509,0.332616,5.105326,0.000000,1.282473
166,5038.6247,3.2,0.78,1.15,0.26,0.00011,73.0,3411.013709,862.246213,62.246213,214.230773,59.220000,1.000000,10.368477,112.259037,0.332805,5.106855,0.000000,1.253187
167,5039.6308,3.2,0.78,1.15,0.26,0.0001,73.0,3411.013709,862.246213,62.246213,214.230773,59.220000,1.000000,10.368477,112.259037,0.332805,5.106855,0.000000,1.265764
168,5040.9038,3.2,0.78,1.15,0.26,9e-05,73.0,3411.013709,862.246213,62.246213,214.230773,59.220000,1.000000,10.368477,112.259037,0.332805,5.106855,0.000000,1.281675
169,5042.6935,4.5,0.35,1.05,0.45,0.00011,73.0,3400.988592,699.564842,100.435158,213.909729,59.140000,1.000000,11.131419,113.257850,0.309169,4.692137,0.000000,1.438738
170,5043.6958,4.5,0.35,1.05,0.45,0.0001,73.0,3400.988592,699.564842,100.435158,213.909729,59.140000,1.000000,11.131419,113.257850,0.309169,4.692137,0.000000,1.451267
171,5044.9625,4.5,0.35,1.05,0.45,9e-05,73.0,3400.988592,699.564842,100.435158,213.909729,59.140000,1.000000,11.131419,113.257850,0.309169,4.692137,0.000000,1.467101
172,5065.1615,4.8,0.7,0.9,0.45,0.0001,74.0,3405.464847,714.072097,85.927903,213.981746,59.160000,1.000000,11.233789,116.102084,0.317919,4.838653,0.000000,1.125206
173,5071.3022,5.1,0.27,0.75,0.45,9e-05,75.0,3424.499501,816.087038,16.087038,214.446417,59.360000,1.000000,10.529902,117.702688,0.341266,5.222315,0.000000,0.985278
174,5080.6871,4.5,0.43,1.05,0.45,0.00011,74.0,3405.192469,700.913547,99.086453,213.973366,59.140000,1.000000,11.234156,115.694130,0.322369,4.559775,0.000000,1.185742
175,5081.6977,4.5,0.43,1.05,0.45,0.0001,74.0,3405.192469,700.913547,99.086453,213.973366,59.140000,1.000000,11.234156,115.694130,0.322369,4.559775,0.000000,1.198376
176,5082.8112,3.2,0.35,1.3,0.32,0.0001,74.0,3414.431116,699.664288,100.335712,214.219574,59.240000,1.000000,11.132749,115.725430,0.292798,4.456986,0.000000,1.238034
177,5082.9783,4.5,0.43,1.05,0.45,9e-05,74.0,3405.192469,700.913547,99.086453,213.973366,59.140000,1.000000,11.234156,115.694130,0.322369,4.559775,0.000000,1.214383
178,5083.5319,4.5,0.27,0.75,0.39,0.00011,73.0,3411.893231,694.376023,105.623977,214.122065,59.260000,1.000000,11.228854,113.497179,0.284937,4.574949,0.000000,1.356372
179,5084.5374,4.5,0.27,0.75,0.39,0.0001,73.0,3411.893231,694.376023,105.623977,214.122065,59.260000,1.000000,11.228854,113.497179,0.284937,4.574949,0.000000,1.368940
180,5085.8102,4.5,0.27,0.75,0.39,9e-05,73.0,3411.893231,694.376023,105.623977,214.122065,59.260000,1.000000,11.228854,113.497179,0.284937,4.574949,0.000000,1.384850
181,5085.8866,3.5,0.7,1.15,0.32,0.00011,73.0,3417.012939,691.347578,108.652422,214.256734,59.300000,1.000000,11.176531,112.744077,0.290909,4.480329,0.000000,1.424681
182,5086.8872,3.5,0.7,1.15,0.32,0.0001,73.0,3417.012939,691.347578,108.652422,214.256734,59.300000,1.000000,11.176531,112.744077,0.290909,4.480329,0.000000,1.437189
183,5088.1534,3.5,0.7,1.15,0.32,9e-05,73.0,3417.012939,691.347578,108.652422,214.256734,59.300000,1.000000,11.176531,112.744077,0.290909,4.480329,0.000000,1.453016
184,5093.8338,3.2,0.7,1.15,0.38,0.00011,74.0,3398.260779,857.824742,57.824742,213.943639,59.040000,1.000000,10.379481,116.417905,0.340462,5.129242,0.000000,1.108308
185,5094.8478,3.2,0.7,1.15,0.38,0.0001,74.0,3398.260779,857.824742,57.824742,213.943639,59.040000,1.000000,10.379481,116.417905,0.340462,5.129242,0.000000,1.120983
186,5095.4651,2.9,0.78,1.15,0.26,0.00011,73.0,3418.878726,758.013207,41.986793,214.326527,59.320000,1.000000,10.892625,113.337116,0.304414,5.150519,0.000000,1.259242
187,5096.1333,3.2,0.7,1.15,0.38,9e-05,74.0,3398.260779,857.824742,57.824742,213.943639,59.040000,1.000000,10.379481,116.417905,0.340462,5.129242,0.000000,1.137052
188,5096.4700,2.9,0.78,1.15,0.26,0.0001,73.0,3418.878726,758.013207,41.986793,214.326527,59.320000,1.000000,10.892625,113.337116,0.304414,5.150519,0.000000,1.271803
189,5097.7334,5.1,0.27,1.05,0.45,9e-05,74.0,3390.325654,889.541699,89.541699,213.809250,59.000000,1.000000,10.418627,115.114018,0.373940,5.027423,0.000000,1.003067
190,5097.7418,2.9,0.78,1.15,0.26,9e-05,73.0,3418.878726,758.013207,41.986793,214.326527,59.320000,1.000000,10.892625,113.337116,0.304414,5.150519,0.000000,1.287700
191,5098.3026,4.8,0.43,0.9,0.39,9e-05,75.0,3421.087873,784.502693,15.497307,214.332809,59.300000,1.000000,10.742221,119.382339,0.355468,5.193051,0.000000,0.958682
192,5100.9108,4.5,0.27,1.05,0.45,0.00011,73.0,3401.921419,687.719980,112.280020,213.950517,59.160000,1.000000,11.205040,113.258179,0.303374,4.461731,0.000000,1.440162
193,5101.9128,4.5,0.27,1.05,0.45,0.0001,73.0,3401.921419,687.719980,112.280020,213.950517,59.160000,1.000000,11.205040,113.258179,0.303374,4.461731,0.000000,1.452686
194,5103.1790,4.5,0.27,1.05,0.45,9e-05,73.0,3401.921419,687.719980,112.280020,213.950517,59.160000,1.000000,11.205040,113.258179,0.303374,4.461731,0.000000,1.468514
195,5113.5128,3.2,0.78,1.15,0.32,0.00011,74.0,3403.887825,802.319433,2.319433,214.051971,59.100000,1.000000,10.522249,115.680487,0.336524,5.371699,0.000000,1.252089
196,5114.5247,3.2,0.78,1.15,0.32,0.0001,74.0,3403.887825,802.319433,2.319433,214.051971,59.100000,1.000000,10.522249,115.680487,0.336524,5.371699,0.000000,1.264738
197,5115.8077,3.2,0.78,1.15,0.32,9e-05,74.0,3403.887825,802.319433,2.319433,214.051971,59.100000,1.000000,10.522249,115.680487,0.336524,5.371699,0.000000,1.280776
198,5118.1086,5.1,0.35,0.9,0.39,0.00011,75.0,3423.014731,840.964547,40.964547,214.423227,59.340000,1.000000,10.439798,118.495500,0.360350,5.168092,0.000000,0.912884
199,5119.1299,5.1,0.35,0.9,0.39,0.0001,75.0,3423.014731,840.964547,40.964547,214.423227,59.340000,1.000000,10.439798,118.495500,0.360350,5.168092,0.000000,0.925650
200,5119.1914,3.2,0.62,1.15,0.38,0.00011,75.0,3417.117922,785.326706,14.673294,214.257000,59.220000,1.000000,10.788424,118.617242,0.339401,5.238708,0.000000,0.906340
201,5119.7275,4.0,0.35,1.3,0.45,0.0001,78.0,3496.598969,808.640834,8.640834,215.981634,60.000000,1.000000,10.226495,125.485822,0.304617,5.155684,0.000000,0.632248
202,5120.2126,3.2,0.62,1.15,0.38,0.0001,75.0,3417.117922,785.326706,14.673294,214.257000,59.220000,1.000000,10.788424,118.617242,0.339401,5.238708,0.000000,0.919105
203,5120.4263,5.1,0.35,0.9,0.39,9e-05,75.0,3423.014731,840.964547,40.964547,214.423227,59.340000,1.000000,10.439798,118.495500,0.360350,5.168092,0.000000,0.941854
204,5121.5099,3.2,0.62,1.15,0.38,9e-05,75.0,3417.117922,785.326706,14.673294,214.257000,59.220000,1.000000,10.788424,118.617242,0.339401,5.238708,0.000000,0.935321
205,5126.2872,3.2,0.78,1.15,0.38,9e-05,74.0,3398.440598,852.649154,52.649154,213.940924,59.040000,1.000000,10.395275,116.399169,0.340852,5.182441,0.000000,1.148160
206,5126.6983,4.8,0.7,1.3,0.58,0.0001,74.0,3396.444661,830.161603,30.161603,213.864756,59.060000,1.000000,10.656744,114.543655,0.357424,5.289862,0.000000,1.035413
207,5128.4139,4.0,0.35,1.3,0.45,6e-05,78.0,3496.598969,808.640834,8.640834,215.981634,60.000000,1.000000,10.226495,125.485822,0.304617,5.155684,0.000000,0.740828
208,5128.7728,5.1,0.43,0.9,0.39,0.00011,75.0,3422.880257,843.179666,43.179666,214.427498,59.340000,1.000000,10.429996,118.500098,0.360827,5.171789,0.000000,0.911105
209,5129.7942,5.1,0.43,0.9,0.39,0.0001,75.0,3422.880257,843.179666,43.179666,214.427498,59.340000,1.000000,10.429996,118.500098,0.360827,5.171789,0.000000,0.923872
210,5131.0906,5.1,0.43,0.9,0.39,9e-05,75.0,3422.880257,843.179666,43.179666,214.427498,59.340000,1.000000,10.429996,118.500098,0.360827,5.171789,0.000000,0.940077
211,5135.0892,4.8,0.7,1.3,0.58,6e-05,74.0,3396.444661,830.161603,30.161603,213.864756,59.060000,1.000000,10.656744,114.543655,0.357424,5.289862,0.000000,1.140300
212,5143.3869,3.2,0.7,0.9,0.45,6e-05,74.0,3411.880803,759.870114,40.129886,214.200608,59.200000,1.000000,10.722712,115.677709,0.340966,5.184004,0.000000,1.391466
213,5143.4743,4.8,0.35,1.3,0.58,0.0001,74.0,3396.190730,833.778001,33.778001,213.871551,59.060000,1.000000,10.640236,114.520710,0.358156,5.295938,0.000000,1.032341
214,5148.0017,5.1,0.27,0.9,0.39,0.00011,75.0,3431.111053,698.727031,101.272969,214.499149,59.440000,1.000000,11.187957,118.490867,0.326719,4.804398,0.000000,0.991074
215,5149.0195,5.1,0.27,0.9,0.39,0.0001,75.0,3431.111053,698.727031,101.272969,214.499149,59.440000,1.000000,11.187957,118.490867,0.326719,4.804398,0.000000,1.003797
216,5150.3116,5.1,0.27,0.9,0.39,9e-05,75.0,3431.111053,698.727031,101.272969,214.499149,59.440000,1.000000,11.187957,118.490867,0.326719,4.804398,0.000000,1.019948
217,5151.8651,4.8,0.35,1.3,0.58,6e-05,74.0,3396.190730,833.778001,33.778001,213.871551,59.060000,1.000000,10.640236,114.520710,0.358156,5.295938,0.000000,1.137226
218,5153.1414,4.8,0.43,0.9,0.39,0.0001,75.0,3421.757748,772.747148,27.252852,214.378712,59.320000,1.000000,10.804618,119.382339,0.349595,5.193051,0.000000,0.945429
219,5160.8095,3.2,0.35,1.3,0.58,0.0001,74.0,3403.974477,686.015806,113.984194,213.965565,59.120000,1.000000,11.382927,115.869548,0.315139,4.767373,0.000000,1.165926
220,5169.0507,3.5,0.78,1.15,0.32,0.00011,73.0,3417.797294,674.352592,125.647408,214.225744,59.300000,1.000000,11.274528,112.732083,0.288600,4.452279,0.000000,1.438478
221,5169.1728,3.2,0.35,1.3,0.58,6e-05,74.0,3403.974477,686.015806,113.984194,213.965565,59.120000,1.000000,11.382927,115.869548,0.315139,4.767373,0.000000,1.270467
222,5170.0512,3.5,0.78,1.15,0.32,0.0001,73.0,3417.797294,674.352592,125.647408,214.225744,59.300000,1.000000,11.274528,112.732083,0.288600,4.452279,0.000000,1.450985
223,5170.1852,4.8,0.35,0.9,0.39,9e-05,75.0,3421.602886,786.730818,13.269182,214.380081,59.320000,1.000000,10.736272,119.463041,0.351445,5.283128,0.000000,0.945591
224,5171.0864,3.2,0.62,1.3,0.26,9e-05,74.0,3413.865442,748.340306,51.659694,214.203921,59.220000,1.000000,10.897890,115.556514,0.284493,5.160477,0.000000,1.185332
225,5171.3172,3.5,0.78,1.15,0.32,9e-05,73.0,3417.797294,674.352592,125.647408,214.225744,59.300000,1.000000,11.274528,112.732083,0.288600,4.452279,0.000000,1.466810
226,5173.9987,3.2,0.7,0.9,0.32,0.0001,74.0,3421.995820,721.351023,78.648977,214.359448,59.300000,1.000000,10.868125,115.599659,0.309431,5.021974,0.000000,1.343128
227,5178.6223,3.2,0.62,1.3,0.26,0.00011,74.0,3414.028169,746.346210,53.653790,214.197937,59.220000,1.000000,10.909726,115.556514,0.284606,5.160477,0.000000,1.156952
228,5179.6336,3.2,0.62,1.3,0.26,0.0001,74.0,3414.028169,746.346210,53.653790,214.197937,59.220000,1.000000,10.909726,115.556514,0.284606,5.160477,0.000000,1.169594
229,5188.3216,2.9,0.62,1.3,0.32,0.00011,74.0,3416.345801,681.096219,118.903781,214.221314,59.260000,1.000000,11.262059,116.514411,0.288089,4.655344,0.000000,1.206062
230,5189.3318,2.9,0.62,1.3,0.32,0.0001,74.0,3416.345801,681.096219,118.903781,214.221314,59.260000,1.000000,11.262059,116.514411,0.288089,4.655344,0.000000,1.218689
231,5190.2156,5.1,0.27,1.05,0.51,0.00011,74.0,3391.598588,904.944109,104.944109,213.784956,59.000000,1.000000,10.345752,115.920140,0.377350,5.058973,0.000000,0.960443
232,5191.2326,5.1,0.27,1.05,0.51,0.0001,74.0,3391.598588,904.944109,104.944109,213.784956,59.000000,1.000000,10.345752,115.920140,0.377350,5.058973,0.000000,0.973155
233,5192.5199,5.1,0.27,1.05,0.51,9e-05,74.0,3391.598588,904.944109,104.944109,213.784956,59.000000,1.000000,10.345752,115.920140,0.377350,5.058973,0.000000,0.989246
234,5197.7912,4.5,0.35,0.75,0.39,0.00011,73.0,3413.048200,671.085767,128.914233,214.148041,59.280000,1.000000,11.365271,113.484211,0.281622,4.530362,0.000000,1.373580
235,5198.7962,4.5,0.35,0.75,0.39,0.0001,73.0,3413.048200,671.085767,128.914233,214.148041,59.280000,1.000000,11.365271,113.484211,0.281622,4.530362,0.000000,1.386142
236,5200.0683,4.5,0.35,0.75,0.39,9e-05,73.0,3413.048200,671.085767,128.914233,214.148041,59.280000,1.000000,11.365271,113.484211,0.281622,4.530362,0.000000,1.402043
237,5200.7143,3.2,0.62,1.15,0.38,0.00011,74.0,3396.599319,879.559537,79.559537,213.917153,59.020000,1.000000,10.293159,116.436144,0.345261,5.167417,0.000000,1.090438
238,5200.8521,5.1,0.35,0.75,0.45,0.00011,75.0,3429.237967,746.870892,53.129108,214.508821,59.420000,1.000000,10.875950,117.645225,0.323690,5.144484,0.000000,0.996036
239,5206.3611,4.0,0.7,1.3,0.58,0.0001,74.0,3394.341861,830.252812,30.252812,213.854930,59.020000,1.000000,10.643540,114.971527,0.357864,5.371328,0.000000,1.062772
240,5209.2577,4.5,0.35,0.75,0.39,9e-05,74.0,3398.721841,875.372199,75.372199,213.942746,59.060000,1.000000,10.295057,116.090034,0.353077,5.193587,0.000000,1.151414
241,5211.8424,4.5,0.43,0.75,0.39,0.0001,74.0,3398.419554,856.960138,56.960138,213.975093,59.080000,1.000000,10.391199,116.080171,0.350559,5.265549,0.000000,1.135333
242,5214.7493,4.0,0.7,1.3,0.58,6e-05,74.0,3394.341861,830.252812,30.252812,213.854930,59.020000,1.000000,10.643540,114.971527,0.357864,5.371328,0.000000,1.167624
243,5219.9007,4.5,0.43,0.75,0.39,0.00011,74.0,3398.331231,857.774406,57.774406,213.905187,59.060000,1.000000,10.389893,116.080171,0.351085,5.272270,0.000000,1.122541
244,5219.9353,5.1,0.35,1.05,0.51,0.00011,74.0,3391.123681,910.997064,110.997064,213.798483,59.000000,1.000000,10.321812,115.944235,0.378869,5.069160,0.000000,0.955394
245,5220.2842,3.2,0.7,1.15,0.38,0.00011,75.0,3413.991749,828.512444,28.512444,214.206325,59.180000,1.000000,10.582693,118.606914,0.349943,5.326953,0.000000,0.874859
246,5220.9523,5.1,0.35,1.05,0.51,0.0001,74.0,3391.123681,910.997064,110.997064,213.798483,59.000000,1.000000,10.321812,115.944235,0.378869,5.069160,0.000000,0.968108
247,5221.3067,3.2,0.7,1.15,0.38,0.0001,75.0,3413.991749,828.512444,28.512444,214.206325,59.180000,1.000000,10.582693,118.606914,0.349943,5.326953,0.000000,0.887640
248,5222.2398,5.1,0.35,1.05,0.51,9e-05,74.0,3391.123681,910.997064,110.997064,213.798483,59.000000,1.000000,10.321812,115.944235,0.378869,5.069160,0.000000,0.984201
249,5222.6055,3.2,0.7,1.15,0.38,9e-05,75.0,3413.991749,828.512444,28.512444,214.206325,59.180000,1.000000,10.582693,118.606914,0.349943,5.326953,0.000000,0.903874
250,5222.9123,4.8,0.35,0.9,0.39,0.0001,75.0,3421.949064,775.440734,24.559266,214.362394,59.320000,1.000000,10.800327,119.463041,0.345030,5.283128,0.000000,0.930970
251,5237.6330,4.8,0.7,0.9,0.45,6e-05,74.0,3391.989600,878.976612,78.976612,213.824303,59.000000,1.000000,10.400755,116.102084,0.363362,5.198653,0.000000,1.153791
252,5241.2321,5.1,0.27,0.75,0.51,0.00011,74.0,3393.413086,878.837997,78.837997,213.834766,59.040000,1.000000,10.449251,115.470954,0.370087,5.220882,0.000000,0.987414
253,5242.2495,5.1,0.27,0.75,0.51,0.0001,74.0,3393.413086,878.837997,78.837997,213.834766,59.040000,1.000000,10.449251,115.470954,0.370087,5.220882,0.000000,1.000132
254,5243.5375,5.1,0.27,0.75,0.51,9e-05,74.0,3393.413086,878.837997,78.837997,213.834766,59.040000,1.000000,10.449251,115.470954,0.370087,5.220882,0.000000,1.016232
255,5247.2549,3.2,0.7,1.3,0.58,0.0001,74.0,3395.001858,785.213143,14.786857,213.828560,59.000000,1.000000,10.808265,115.812734,0.351534,5.436372,0.000000,1.136833
256,5247.4025,3.2,0.35,0.9,0.58,6e-05,78.0,3508.391144,727.247594,72.752406,216.183869,60.140000,1.000000,10.638472,127.065719,0.291422,4.894214,0.000000,0.755152
257,5249.7141,5.1,0.43,1.05,0.51,0.00011,74.0,3390.645401,917.052093,117.052093,213.812026,59.000000,1.000000,10.298220,115.968199,0.380388,5.079355,0.000000,0.950341
258,5250.7312,5.1,0.43,1.05,0.51,0.0001,74.0,3390.645401,917.052093,117.052093,213.812026,59.000000,1.000000,10.298220,115.968199,0.380388,5.079355,0.000000,0.963056
259,5252.0188,5.1,0.43,1.05,0.51,9e-05,74.0,3390.645401,917.052093,117.052093,213.812026,59.000000,1.000000,10.298220,115.968199,0.380388,5.079355,0.000000,0.979151
260,5252.1240,5.1,0.43,0.75,0.45,0.00011,75.0,3426.025537,816.192302,16.192302,214.505002,59.380000,1.000000,10.502712,117.586578,0.358390,5.425920,0.000000,0.985102
261,5253.1448,5.1,0.43,0.75,0.45,0.0001,75.0,3426.025537,816.192302,16.192302,214.505002,59.380000,1.000000,10.502712,117.586578,0.358390,5.425920,0.000000,0.997861
262,5254.4409,5.1,0.43,0.75,0.45,9e-05,75.0,3426.025537,816.192302,16.192302,214.505002,59.380000,1.000000,10.502712,117.586578,0.358390,5.425920,0.000000,1.014063
263,5255.6357,3.2,0.7,1.3,0.58,6e-05,74.0,3395.001858,785.213143,14.786857,213.828560,59.000000,1.000000,10.808265,115.812734,0.351534,5.436372,0.000000,1.241594
264,5259.4465,5.1,0.35,0.75,0.51,0.00011,74.0,3393.130240,882.586216,82.586216,213.842919,59.040000,1.000000,10.433653,115.482597,0.370925,5.227163,0.000000,0.984290
265,5259.7944,4.5,0.43,1.05,0.45,0.00011,73.0,3398.964869,725.207452,74.792548,213.904328,59.120000,1.000000,10.975772,113.257519,0.323348,5.180586,0.000000,1.434841
266,5260.4640,5.1,0.35,0.75,0.51,0.0001,74.0,3393.130240,882.586216,82.586216,213.842919,59.040000,1.000000,10.433653,115.482597,0.370925,5.227163,0.000000,0.997009
267,5260.7972,4.5,0.43,1.05,0.45,0.0001,73.0,3398.964869,725.207452,74.792548,213.904328,59.120000,1.000000,10.975772,113.257519,0.323348,5.180586,0.000000,1.447376
268,5261.7521,5.1,0.35,0.75,0.51,9e-05,74.0,3393.130240,882.586216,82.586216,213.842919,59.040000,1.000000,10.433653,115.482597,0.370925,5.227163,0.000000,1.013110
269,5262.0645,4.5,0.43,1.05,0.45,9e-05,73.0,3398.964869,725.207452,74.792548,213.904328,59.120000,1.000000,10.975772,113.257519,0.323348,5.180586,0.000000,1.463217
270,5263.1832,4.8,0.43,0.9,0.39,0.00011,75.0,3423.918147,749.864405,50.135595,214.377759,59.340000,1.000000,10.926668,119.382339,0.343201,5.193051,0.000000,0.943416
271,5266.9054,5.1,0.43,1.05,0.51,0.00011,75.0,3430.450761,856.065996,56.065996,214.648996,59.440000,1.000000,10.329776,117.139133,0.366781,5.299917,0.000000,0.932270
272,5267.9216,5.1,0.43,1.05,0.51,0.0001,75.0,3430.450761,856.065996,56.065996,214.648996,59.440000,1.000000,10.329776,117.139133,0.366781,5.299917,0.000000,0.944973
273,5268.9633,4.5,0.27,0.9,0.51,0.00011,74.0,3387.131609,914.545905,114.545905,213.734689,58.940000,1.000000,10.274240,116.267241,0.378537,5.108849,0.000000,1.005151
