rank,score,kp,ki,kd,guidance_gain,guidance_altitude_gain,gamma_final_deg,peak_altitude,downrange,impact_error,final_speed,flight_time,landed,mean_alpha_deg,max_alpha_deg,mean_gimbal_deg,max_gimbal_deg,saturation_ratio,mean_gamma_error_deg
3562,6571.6480,3.6,0.35,1.9,0.5,6e-05,78.0,3501.094075,438.580883,361.419117,215.889095,60.100000,1.000000,12.640096,125.394044,0.240066,4.258782,0.000000,0.957066
3563,6573.5518,4.8,1.0,1.7,0.58,0.00015,74.0,3414.200175,610.822867,189.177133,214.156955,59.280000,1.000000,11.793513,113.261953,0.367609,6.000000,0.000337,1.227914
3564,6573.9818,4.0,0.8,1.7,0.58,8e-05,76.0,3398.108467,1143.684837,343.684837,214.185274,59.000000,1.000000,9.356163,117.723996,0.367587,5.666844,0.000000,0.737463
3565,6574.2138,4.0,0.25,1.7,0.5,8e-05,78.0,3503.558521,436.522456,363.477544,215.908406,60.120000,1.000000,12.625509,125.214585,0.250253,3.989125,0.000000,0.909858
3566,6574.2576,3.6,0.9,1.7,0.5,6e-05,80.0,3595.772172,524.865947,275.134053,217.910728,61.040000,1.000000,11.583988,138.604558,0.227036,5.010209,0.000000,0.646088
3567,6575.5876,3.2,1.0,0.9,0.45,0.0001,82.0,3845.625248,569.885737,230.114263,222.826465,63.680000,1.000000,10.149820,157.701778,0.210182,4.613990,0.000000,0.387277
3568,6577.1117,4.8,1.0,1.7,0.58,0.0001,74.0,3414.200175,610.822867,189.177133,214.156955,59.280000,1.000000,11.793513,113.261953,0.367609,6.000000,0.000337,1.272413
3569,6577.1245,4.8,0.7,1.7,0.32,0.00015,78.0,3504.256694,446.379778,353.620222,215.958394,60.160000,1.000000,12.613509,125.839231,0.247434,4.849582,0.000000,0.756213
3570,6578.8297,4.0,0.7,1.5,0.58,8e-05,76.0,3403.994337,1155.538340,355.538340,214.315612,59.060000,1.000000,9.307990,118.413786,0.380923,5.603198,0.000000,0.761921
3571,6579.5006,4.0,0.8,1.7,0.58,6e-05,76.0,3398.108467,1143.684837,343.684837,214.185274,59.000000,1.000000,9.356163,117.723996,0.367587,5.666844,0.000000,0.806448
3572,6581.4015,3.2,0.7,0.9,0.45,0.0001,82.0,3847.607062,569.183362,230.816638,222.865902,63.700000,1.000000,10.163686,157.705044,0.206103,4.626399,0.000000,0.379647
3573,6584.3496,4.0,0.7,1.5,0.58,6e-05,76.0,3403.994337,1155.538340,355.538340,214.315612,59.060000,1.000000,9.307990,118.413786,0.380923,5.603198,0.000000,0.830921
3574,6584.6239,4.4,1.1,1.5,0.66,4e-05,76.0,3398.345068,1142.975571,342.975571,214.124188,59.000000,1.000000,9.371205,116.908143,0.394731,5.679539,0.000000,0.886884
3575,6584.6810,3.45,0.8,1.98,0.61,9e-05,75.2,3418.924021,1070.211477,270.211477,214.519153,59.240000,1.000000,9.540455,116.303320,0.413852,5.965079,0.000338,0.855633
3576,6585.4285,4.8,1.0,1.7,0.58,6e-05,74.0,3414.200175,610.822867,189.177133,214.156955,59.280000,1.000000,11.793513,113.261953,0.367609,6.000000,0.000337,1.376373
3577,6585.6237,3.6,0.45,1.9,0.5,8e-05,78.0,3501.537529,434.888464,365.111536,215.873938,60.100000,1.000000,12.665500,125.408535,0.240503,4.245464,0.000000,0.893390
3578,6586.3805,3.45,0.8,1.98,0.61,8e-05,75.2,3418.924021,1070.211477,270.211477,214.519153,59.240000,1.000000,9.540455,116.303320,0.413852,5.965079,0.000338,0.876877
3579,6587.0675,3.2,1.0,1.3,0.32,0.00015,78.0,3508.085276,469.676593,330.323407,216.009268,60.180000,1.000000,12.541148,127.690534,0.252213,4.941829,0.000000,0.664408
3580,6588.6990,3.45,0.8,1.98,0.61,7e-05,75.2,3418.924021,1070.211477,270.211477,214.519153,59.240000,1.000000,9.540455,116.303320,0.413852,5.965079,0.000338,0.905857
3581,6589.2015,4.0,0.8,1.7,0.58,4e-05,76.0,3398.108467,1143.684837,343.684837,214.185274,59.000000,1.000000,9.356163,117.723996,0.367587,5.666844,0.000000,0.927710
3582,6590.1451,3.6,1.1,1.9,0.66,6e-05,76.0,3403.803316,1147.457114,347.457114,214.309316,59.040000,1.000000,9.326673,117.500924,0.394084,5.660525,0.000000,0.822784
3583,6590.7763,3.2,1.0,1.3,0.32,0.0001,78.0,3508.085276,469.676593,330.323407,216.009268,60.180000,1.000000,12.541148,127.690534,0.252213,4.941829,0.000000,0.710768
3584,6591.1023,3.6,0.45,1.9,0.5,6e-05,78.0,3501.537529,434.888464,365.111536,215.873938,60.100000,1.000000,12.665500,125.408535,0.240503,4.245464,0.000000,0.961872
3585,6598.7994,3.6,0.9,1.9,0.66,4e-05,76.0,3403.819991,1147.256123,347.256123,214.308873,59.040000,1.000000,9.327102,117.501640,0.394039,5.660180,0.000000,0.943815
3586,6599.3067,3.6,1.0,1.9,0.66,4e-05,76.0,3403.811654,1147.356621,347.356621,214.309095,59.040000,1.000000,9.326887,117.501282,0.394061,5.660353,0.000000,0.943730
3587,6599.8141,3.6,1.1,1.9,0.66,4e-05,76.0,3403.803316,1147.457114,347.457114,214.309316,59.040000,1.000000,9.326673,117.500924,0.394084,5.660525,0.000000,0.943646
3588,6603.0754,3.6,0.35,1.9,0.58,8e-05,80.0,3564.255735,1045.172902,245.172902,217.544341,60.620000,1.000000,9.013265,137.887271,0.298257,5.645944,0.000000,0.326344
3589,6603.4593,4.0,0.25,1.7,0.58,8e-05,76.0,3399.085585,1188.844681,388.844681,214.213153,59.000000,1.000000,9.260865,117.418453,0.384311,5.520696,0.000000,0.696590
3590,6604.2943,4.0,0.9,1.5,0.66,8e-05,76.0,3395.696212,1186.193057,386.193057,214.131600,58.960000,1.000000,9.260951,117.770976,0.406533,5.525534,0.000000,0.723081
3591,6605.0932,3.45,0.75,1.98,0.58,7e-05,75.2,3410.136319,1133.493399,333.493399,214.407752,59.160000,1.000000,9.413541,116.510670,0.424017,5.736293,0.000000,0.813376
3592,6606.4469,4.8,0.35,1.7,0.32,0.00015,78.0,3503.677307,440.867557,359.132443,215.956593,60.160000,1.000000,12.663351,125.832469,0.246603,4.850755,0.000000,0.756410
3593,6608.3261,4.4,0.7,1.9,0.66,4e-05,80.0,3565.344622,457.763734,342.236266,217.264089,60.740000,1.000000,12.138322,132.552664,0.236145,4.070973,0.000000,0.843381
3594,6608.3833,3.6,0.35,1.9,0.58,6e-05,80.0,3564.255735,1045.172902,245.172902,217.544341,60.620000,1.000000,9.013265,137.887271,0.298257,5.645944,0.000000,0.392693
3595,6609.8156,4.0,0.9,1.5,0.66,6e-05,76.0,3395.696212,1186.193057,386.193057,214.131600,58.960000,1.000000,9.260951,117.770976,0.406533,5.525534,0.000000,0.792098
3596,6612.1502,3.45,0.85,1.98,0.58,8e-05,75.2,3410.128840,1134.032924,334.032924,214.408599,59.160000,1.000000,9.411852,116.517281,0.424440,5.744392,0.000000,0.784585
3597,6612.7981,3.6,0.25,1.5,0.58,4e-05,76.0,3398.998785,1190.050594,390.050594,214.210027,59.000000,1.000000,9.262970,118.109658,0.374838,5.495640,0.000000,0.887453
3598,6615.9474,3.6,0.35,1.5,0.58,8e-05,76.0,3398.666177,1191.011607,391.011607,214.217796,59.000000,1.000000,9.264068,118.104250,0.372892,5.512850,0.000000,0.690792
3599,6621.6253,3.6,0.35,1.9,0.5,8e-05,78.0,3500.298696,427.877887,372.122113,215.885501,60.100000,1.000000,12.737355,125.394044,0.236967,4.258782,0.000000,0.889856
3600,6622.6215,4.8,0.35,0.9,0.45,6e-05,82.0,3820.932840,575.800955,224.199045,222.372450,63.460000,1.000000,10.215690,154.016328,0.223171,4.962186,0.000000,0.454370
3601,6624.8426,4.4,1.0,1.5,0.58,4e-05,76.0,3400.385882,1168.274564,368.274564,214.234702,59.020000,1.000000,9.309581,117.189922,0.376530,5.615356,0.000000,0.886131
3602,6632.2205,4.0,1.1,1.9,0.5,8e-05,76.0,3399.955537,1184.573991,384.573991,214.188235,59.000000,1.000000,9.285063,117.974587,0.364173,5.559501,0.000000,0.677394
3603,6635.1823,4.0,1.0,1.9,0.5,8e-05,76.0,3399.895311,1185.161677,385.161677,214.189565,59.000000,1.000000,9.283865,117.969902,0.364315,5.560556,0.000000,0.676902
3604,6637.7478,4.0,1.1,1.9,0.5,6e-05,76.0,3399.955537,1184.573991,384.573991,214.188235,59.000000,1.000000,9.285063,117.974587,0.364173,5.559501,0.000000,0.746485
3605,6638.1425,4.0,0.9,1.9,0.5,8e-05,76.0,3399.835093,1185.749051,385.749051,214.190894,59.000000,1.000000,9.282668,117.965210,0.364457,5.561611,0.000000,0.676410
3606,6638.6556,4.4,0.6,1.9,0.5,4e-05,80.0,3570.993208,459.058331,340.941669,217.365611,60.800000,1.000000,12.069599,134.598850,0.237580,4.350061,0.000000,0.874879
3607,6641.4718,3.6,0.6,1.9,0.5,8e-05,78.0,3501.791711,424.118616,375.881384,215.920081,60.120000,1.000000,12.748450,125.430047,0.239521,4.225546,0.000000,0.900922
3608,6641.6066,3.6,0.45,1.9,0.58,8e-05,80.0,3563.811193,1052.651398,252.651398,217.556081,60.620000,1.000000,8.991818,137.896837,0.299605,5.659357,0.000000,0.322583
3609,6641.8231,3.6,0.25,1.7,0.58,6e-05,80.0,3595.885190,470.985802,329.014198,217.826181,61.020000,1.000000,11.993955,137.521674,0.228225,4.432476,0.000000,0.684964
3610,6641.9125,4.4,0.7,1.9,0.5,4e-05,80.0,3571.033258,458.432993,341.567007,217.363900,60.800000,1.000000,12.074326,134.600351,0.237513,4.348956,0.000000,0.875288
3611,6642.2710,4.0,1.0,0.9,0.45,0.00015,74.0,3409.032117,556.351275,243.648725,213.995976,59.200000,1.000000,12.015194,114.786998,0.352627,5.764211,0.000000,1.385302
3612,6642.5961,4.0,0.9,1.7,0.58,8e-05,76.0,3396.879127,1156.798346,356.798346,214.144919,58.980000,1.000000,9.329657,117.710204,0.370702,5.691219,0.000000,0.726593
3613,6645.1710,4.4,0.8,1.9,0.5,4e-05,80.0,3571.073302,457.807413,342.192587,217.362186,60.800000,1.000000,12.079060,134.601843,0.237445,4.347851,0.000000,0.875698
3614,6645.8470,4.0,1.0,0.9,0.45,0.0001,74.0,3409.032117,556.351275,243.648725,213.995976,59.200000,1.000000,12.015194,114.786998,0.352627,5.764211,0.000000,1.430002
3615,6646.8930,3.6,0.45,1.9,0.58,6e-05,80.0,3563.811193,1052.651398,252.651398,217.556081,60.620000,1.000000,8.991818,137.896837,0.299605,5.659357,0.000000,0.388663
3616,6646.9482,3.6,0.6,1.9,0.5,6e-05,78.0,3501.791711,424.118616,375.881384,215.920081,60.120000,1.000000,12.748450,125.430047,0.239521,4.225546,0.000000,0.969378
3617,6648.1176,4.0,0.9,1.7,0.58,6e-05,76.0,3396.879127,1156.798346,356.798346,214.144919,58.980000,1.000000,9.329657,117.710204,0.370702,5.691219,0.000000,0.795612
3618,6648.4319,4.4,0.9,1.9,0.5,4e-05,80.0,3571.113341,457.181592,342.818408,217.360471,60.800000,1.000000,12.083804,134.603325,0.237377,4.346745,0.000000,0.876108
3619,6651.6942,4.4,1.0,1.9,0.5,4e-05,80.0,3571.153374,456.555529,343.444471,217.358754,60.800000,1.000000,12.088553,134.604798,0.237309,4.345639,0.000000,0.876518
3620,6652.6272,3.6,0.35,1.5,0.58,6e-05,76.0,3398.122262,1199.577176,399.577176,214.232418,59.000000,1.000000,9.243814,118.104250,0.377223,5.512850,0.000000,0.758381
3621,6654.2348,4.0,1.0,0.9,0.45,6e-05,74.0,3409.032117,556.351275,243.648725,213.995976,59.200000,1.000000,12.015194,114.786998,0.352627,5.764211,0.000000,1.534850
3622,6654.9579,4.4,1.1,1.9,0.5,4e-05,80.0,3571.193402,455.929226,344.070774,217.357035,60.800000,1.000000,12.093305,134.606263,0.237240,4.344532,0.000000,0.876928
3623,6655.8339,3.6,0.6,1.5,0.5,6e-05,80.0,3598.047675,472.234691,327.765309,217.929316,61.080000,1.000000,11.956241,138.744665,0.226583,4.369408,0.000000,0.688186
3624,6656.3365,4.8,1.0,1.3,0.58,0.00015,78.0,3466.684112,1104.935228,304.935228,215.547945,59.680000,1.000000,9.237609,125.238068,0.340259,5.754474,0.000000,0.408885
3625,6657.6532,3.6,0.6,1.7,0.5,6e-05,80.0,3595.614774,508.513524,291.486476,217.901150,61.040000,1.000000,11.697398,138.601385,0.226829,5.011678,0.000000,0.658835
3626,6657.8223,4.0,0.9,1.7,0.58,4e-05,76.0,3396.879127,1156.798346,356.798346,214.144919,58.980000,1.000000,9.329657,117.710204,0.370702,5.691219,0.000000,0.916921
3627,6658.5011,4.8,1.0,1.7,0.32,0.00015,78.0,3503.892759,430.570797,369.429203,215.932647,60.160000,1.000000,12.750181,125.845014,0.245243,4.848575,0.000000,0.760836
3628,6658.7086,3.6,0.7,1.7,0.5,6e-05,80.0,3595.645430,508.227713,291.772287,217.900193,61.040000,1.000000,11.699471,138.602449,0.226810,5.011189,0.000000,0.659014
3629,6658.7848,4.4,0.25,1.5,0.5,8e-05,76.0,3450.456913,399.046008,400.953992,214.813537,59.660000,1.000000,13.190113,118.937126,0.244597,3.551923,0.000000,1.187676
3630,6659.1975,4.8,1.0,1.3,0.32,0.00015,74.0,3414.850812,385.861519,414.138481,214.055131,59.340000,1.000000,13.414267,114.798960,0.301947,4.791464,0.000000,1.452985
3631,6659.5860,4.0,0.6,1.5,0.58,8e-05,76.0,3402.599776,1170.558069,370.558069,214.278611,59.040000,1.000000,9.278486,118.400571,0.384670,5.633249,0.000000,0.750143
3632,6659.7645,3.6,0.8,1.7,0.5,6e-05,80.0,3595.676101,507.941751,292.058249,217.899234,61.040000,1.000000,11.701545,138.603506,0.226791,5.010699,0.000000,0.659193
3633,6659.9779,3.85,0.4,1.9,0.69,6e-05,75.2,3401.374914,1196.653723,396.653723,214.228469,59.060000,1.000000,9.295966,115.170782,0.402071,5.571743,0.000000,0.834044
3634,6662.7521,4.8,1.0,1.3,0.32,0.0001,74.0,3414.850812,385.861519,414.138481,214.055131,59.340000,1.000000,13.414267,114.798960,0.301947,4.791464,0.000000,1.497418
3635,6663.7236,3.6,0.35,1.7,0.5,8e-05,76.0,3450.807791,398.280912,401.719088,214.786016,59.640000,1.000000,13.199464,118.949683,0.245847,3.899041,0.000000,1.186174
3636,6664.0631,4.0,0.35,0.9,0.32,0.00015,78.0,3514.767957,435.051017,364.948983,216.180810,60.300000,1.000000,12.725159,129.276872,0.254253,4.629080,0.000000,0.726381
3637,6664.2344,4.4,0.25,1.5,0.5,6e-05,76.0,3450.456913,399.046008,400.953992,214.813537,59.660000,1.000000,13.190113,118.937126,0.244597,3.551923,0.000000,1.255796
3638,6665.1087,4.0,0.6,1.5,0.58,6e-05,76.0,3402.599776,1170.558069,370.558069,214.278611,59.040000,1.000000,9.278486,118.400571,0.384670,5.633249,0.000000,0.819178
3639,6666.3534,3.6,0.35,1.9,0.66,6e-05,80.0,3592.655267,462.065404,337.934596,217.754335,60.980000,1.000000,12.073113,136.458607,0.229323,4.081259,0.000000,0.685374
3640,6666.7258,3.6,0.45,1.7,0.5,8e-05,76.0,3450.826283,397.708291,402.291709,214.784651,59.640000,1.000000,13.204208,118.949473,0.245811,3.898069,0.000000,1.186626
3641,6667.7811,4.0,0.35,0.9,0.32,0.0001,78.0,3514.767957,435.051017,364.948983,216.180810,60.300000,1.000000,12.725159,129.276872,0.254253,4.629080,0.000000,0.772857
3642,6671.0903,4.8,1.0,1.3,0.32,6e-05,74.0,3414.850812,385.861519,414.138481,214.055131,59.340000,1.000000,13.414267,114.798960,0.301947,4.791464,0.000000,1.601645
3643,6673.6028,4.8,0.35,0.9,0.32,0.00015,82.0,3841.336003,572.363657,227.636343,222.765247,63.680000,1.000000,10.123082,157.261591,0.202289,4.942837,0.000000,0.337771
3644,6676.4901,4.0,0.35,0.9,0.32,6e-05,78.0,3514.767957,435.051017,364.948983,216.180810,60.300000,1.000000,12.725159,129.276872,0.254253,4.629080,0.000000,0.881720
3645,6677.8994,4.8,0.35,0.9,0.32,0.0001,82.0,3841.336003,572.363657,227.636343,222.765247,63.680000,1.000000,10.123082,157.261591,0.202289,4.942837,0.000000,0.391478
3646,6677.9709,3.45,0.8,1.98,0.58,7e-05,75.2,3409.691687,1140.903443,340.903443,214.349316,59.140000,1.000000,9.396415,116.513978,0.427607,5.787293,0.000000,0.810847
3647,6678.0170,3.6,0.7,1.5,0.5,6e-05,80.0,3598.173201,467.893443,332.106557,217.920144,61.080000,1.000000,11.989267,138.738855,0.226117,4.361547,0.000000,0.690879
3648,6678.9596,4.8,1.0,1.3,0.45,0.0001,78.0,3474.024781,1049.876193,249.876193,215.696674,59.780000,1.000000,9.383481,124.656328,0.330593,6.000000,0.000335,0.458373
3649,6679.3306,3.6,0.7,1.9,0.5,8e-05,78.0,3501.955423,416.885638,383.114362,215.903717,60.120000,1.000000,12.806632,125.444238,0.238921,4.212307,0.000000,0.906126
3650,6684.8068,3.6,0.7,1.9,0.5,6e-05,78.0,3501.955423,416.885638,383.114362,215.903717,60.120000,1.000000,12.806632,125.444238,0.238921,4.212307,0.000000,0.974579
3651,6685.5108,4.8,0.35,0.9,0.32,6e-05,82.0,3841.336003,572.363657,227.636343,222.765247,63.680000,1.000000,10.123082,157.261591,0.202289,4.942837,0.000000,0.486620
3652,6686.9827,3.75,0.75,1.9,0.58,9e-05,75.2,3445.748232,387.201294,412.798706,214.662283,59.640000,1.000000,13.396322,116.195572,0.261639,3.827333,0.000000,1.243585
3653,6688.6629,3.75,0.75,1.9,0.58,8e-05,75.2,3445.748232,387.201294,412.798706,214.662283,59.640000,1.000000,13.396322,116.195572,0.261639,3.827333,0.000000,1.264588
3654,6690.3668,3.6,0.25,1.9,0.5,8e-05,78.0,3498.630125,414.699864,385.300136,215.823113,60.080000,1.000000,12.869188,125.379434,0.233697,4.272132,0.000000,0.887341
3655,6690.9570,3.75,0.75,1.9,0.58,7e-05,75.2,3445.748232,387.201294,412.798706,214.662283,59.640000,1.000000,13.396322,116.195572,0.261639,3.827333,0.000000,1.293264
3656,6691.9614,4.8,0.7,0.9,0.32,6e-05,82.0,3838.031512,567.637903,232.362097,222.679659,63.640000,1.000000,10.157169,157.254540,0.203474,4.926983,0.000000,0.491231
3657,6695.8473,3.6,0.25,1.9,0.5,6e-05,78.0,3498.630125,414.699864,385.300136,215.823113,60.080000,1.000000,12.869188,125.379434,0.233697,4.272132,0.000000,0.955849
3658,6696.9905,3.6,0.45,1.5,0.58,8e-05,76.0,3397.206486,1209.101055,409.101055,214.183806,58.980000,1.000000,9.227210,118.098718,0.379947,5.530079,0.000000,0.681588
3659,6698.6629,3.6,0.6,1.9,0.58,8e-05,80.0,3563.135443,1063.552497,263.552497,217.505570,60.600000,1.000000,8.963159,137.910889,0.301730,5.679497,0.000000,0.317204
3660,6703.9146,3.6,0.6,1.9,0.58,6e-05,80.0,3563.135443,1063.552497,263.552497,217.505570,60.600000,1.000000,8.963159,137.910889,0.301730,5.679497,0.000000,0.382851
3661,6709.1528,4.8,0.7,0.9,0.32,0.00015,82.0,3841.788948,562.352559,237.647441,222.747189,63.680000,1.000000,10.188435,157.254540,0.201863,4.926983,0.000000,0.341985
3662,6711.2845,4.0,1.0,1.7,0.58,8e-05,76.0,3395.634708,1169.898242,369.898242,214.104828,58.960000,1.000000,9.304030,117.696308,0.373823,5.715621,0.000000,0.715703
3663,6713.4529,4.8,0.7,0.9,0.32,0.0001,82.0,3841.788948,562.352559,237.647441,222.747189,63.680000,1.000000,10.188435,157.254540,0.201863,4.926983,0.000000,0.395737
3664,6714.8326,3.6,0.35,1.5,0.58,4e-05,76.0,3396.856833,1214.070887,414.070887,214.189304,58.980000,1.000000,9.208620,118.104250,0.386029,5.512850,0.000000,0.878764
3665,6714.9049,4.8,1.0,0.9,0.32,0.0001,82.0,3838.420065,559.030672,240.969328,222.664021,63.640000,1.000000,10.213619,157.248243,0.203080,4.913320,0.000000,0.399586
3666,6716.8087,4.0,1.0,1.7,0.58,6e-05,76.0,3395.634708,1169.898242,369.898242,214.104828,58.960000,1.000000,9.304030,117.696308,0.373823,5.715621,0.000000,0.784756
3667,6717.0805,3.6,0.8,1.9,0.5,8e-05,78.0,3502.114577,409.680248,390.319752,215.887293,60.120000,1.000000,12.864878,125.458310,0.238323,4.199100,0.000000,0.911317
3668,6719.3113,4.8,1.0,1.7,0.58,0.0001,82.0,3806.626776,632.189077,167.810923,222.111353,63.240000,1.000000,10.002612,152.453561,0.223474,5.414066,0.000000,0.301738
3669,6722.5382,4.8,1.0,0.9,0.32,6e-05,82.0,3838.420065,559.030672,240.969328,222.664021,63.640000,1.000000,10.213619,157.248243,0.203080,4.913320,0.000000,0.495003
3670,6722.5566,3.6,0.8,1.9,0.5,6e-05,78.0,3502.114577,409.680248,390.319752,215.887293,60.120000,1.000000,12.864878,125.458310,0.238323,4.199100,0.000000,0.979767
3671,6726.5173,4.0,1.0,1.7,0.58,4e-05,76.0,3395.634708,1169.898242,369.898242,214.104828,58.960000,1.000000,9.304030,117.696308,0.373823,5.715621,0.000000,0.906112
3672,6728.9661,4.4,1.1,1.7,0.66,8e-05,76.0,3394.722418,1193.018787,393.018787,214.092291,58.960000,1.000000,9.268707,116.975685,0.401209,5.655383,0.000000,0.662924
3673,6732.3446,3.2,1.0,1.7,0.58,0.0001,82.0,3808.192782,524.624605,275.375395,222.105109,63.240000,1.000000,10.662323,152.983190,0.222650,4.827177,0.000000,0.396619
3674,6734.3361,3.2,0.7,1.7,0.58,0.00015,78.0,3505.959519,404.767171,395.232829,215.939318,60.160000,1.000000,12.910325,125.154859,0.241794,4.054687,0.000000,0.818135
3675,6734.5955,4.4,0.35,1.7,0.66,6e-05,76.0,3394.918990,1178.878894,378.878894,214.147457,58.960000,1.000000,9.282156,118.041308,0.379564,5.693381,0.000000,0.771397
3676,6737.8530,3.6,0.7,1.9,0.58,8e-05,80.0,3562.678963,1071.034926,271.034926,217.517480,60.600000,1.000000,8.942435,137.948432,0.303082,5.692937,0.000000,0.313758
3677,6737.9887,3.2,0.7,1.7,0.58,0.0001,78.0,3505.959519,404.767171,395.232829,215.939318,60.160000,1.000000,12.910325,125.154859,0.241794,4.054687,0.000000,0.863793
3678,6738.2253,4.0,0.7,0.9,0.32,0.00015,78.0,3515.426013,420.881226,379.118774,216.143455,60.300000,1.000000,12.838758,129.290261,0.252759,4.603603,0.000000,0.736563
3679,6738.3748,4.4,1.0,1.7,0.66,8e-05,76.0,3392.996474,1195.838695,395.838695,214.078379,58.940000,1.000000,9.260432,116.975567,0.407172,5.655208,0.000000,0.670880
3680,6739.3863,4.8,0.35,1.3,0.32,0.00015,78.0,3520.901945,450.348903,349.651097,216.269294,60.340000,1.000000,12.435263,126.700048,0.284673,5.029671,0.000000,0.825222
3681,6739.8321,4.8,1.0,0.9,0.32,0.00015,82.0,3842.172446,553.731132,246.268868,222.731495,63.680000,1.000000,10.245310,157.248243,0.201496,4.913320,0.000000,0.345617
3682,6739.9351,3.2,1.0,1.7,0.58,6e-05,82.0,3808.192782,524.624605,275.375395,222.105109,63.240000,1.000000,10.662323,152.983190,0.222650,4.827177,0.000000,0.491500
3683,6741.9433,4.0,0.7,0.9,0.32,0.0001,78.0,3515.426013,420.881226,379.118774,216.143455,60.300000,1.000000,12.838758,129.290261,0.252759,4.603603,0.000000,0.783038
3684,6743.0185,4.0,1.0,0.9,0.58,6e-05,74.0,3367.200469,1109.354103,309.354103,213.419947,58.720000,1.000000,9.694184,115.696366,0.440922,6.000000,0.000341,0.968321
3685,6743.0713,3.6,0.7,1.9,0.58,6e-05,80.0,3562.678963,1071.034926,271.034926,217.517480,60.600000,1.000000,8.942435,137.948432,0.303082,5.692937,0.000000,0.378987
3686,6743.0741,4.8,0.35,1.3,0.32,0.0001,78.0,3520.901945,450.348903,349.651097,216.269294,60.340000,1.000000,12.435263,126.700048,0.284673,5.029671,0.000000,0.871319
3687,6750.6528,4.0,0.7,0.9,0.32,6e-05,78.0,3515.426013,420.881226,379.118774,216.143455,60.300000,1.000000,12.838758,129.290261,0.252759,4.603603,0.000000,0.891906
3688,6750.6744,3.2,0.7,0.9,0.58,0.00015,82.0,3837.929155,526.735756,273.264244,222.659584,63.600000,1.000000,10.451526,155.991725,0.211388,4.582610,0.000000,0.369983
3689,6751.2898,4.8,0.7,1.3,0.58,0.00015,78.0,3465.218195,1122.972527,322.972527,215.512511,59.660000,1.000000,9.195582,125.241885,0.344787,5.788242,0.000000,0.399962
3690,6751.7241,4.8,0.35,1.3,0.32,6e-05,78.0,3520.901945,450.348903,349.651097,216.269294,60.340000,1.000000,12.435263,126.700048,0.284673,5.029671,0.000000,0.979445
3691,6752.5056,3.6,0.7,1.7,0.5,8e-05,80.0,3596.956487,489.225976,310.774024,217.901385,61.060000,1.000000,11.857636,138.602449,0.225118,5.011189,0.000000,0.590116
3692,6752.8910,3.45,0.85,1.98,0.58,7e-05,75.2,3409.237363,1148.776767,348.776767,214.362938,59.140000,1.000000,9.376237,116.517281,0.431128,5.839023,0.000000,0.807998
3693,6753.5998,3.6,0.8,1.9,0.58,8e-05,80.0,3562.546757,1074.120828,274.120828,217.521758,60.600000,1.000000,8.933953,137.967880,0.303592,5.697880,0.000000,0.312243
3694,6754.7191,3.6,0.9,1.9,0.5,8e-05,78.0,3502.269202,402.502661,397.497339,215.870810,60.120000,1.000000,12.923177,125.472262,0.237727,4.185925,0.000000,0.916495
3695,6754.9233,3.2,0.7,0.9,0.58,0.0001,82.0,3837.929155,526.735756,273.264244,222.659584,63.600000,1.000000,10.451526,155.991725,0.211388,4.582610,0.000000,0.423094
3696,6756.8471,3.6,0.45,1.5,0.58,6e-05,76.0,3395.885934,1224.075929,424.075929,214.141919,58.960000,1.000000,9.191451,118.098718,0.389116,5.530079,0.000000,0.749823
3697,6760.1949,3.6,0.9,1.9,0.5,6e-05,78.0,3502.269202,402.502661,397.497339,215.870810,60.120000,1.000000,12.923177,125.472262,0.237727,4.185925,0.000000,0.984943
3698,6760.5104,4.0,0.25,1.9,0.66,6e-05,80.0,3594.671869,444.652817,355.347183,217.828634,61.020000,1.000000,12.200216,136.676725,0.227142,4.056663,0.000000,0.697446
3699,6761.9359,3.2,0.7,1.7,0.58,0.0001,82.0,3808.502447,516.349841,283.650159,222.088762,63.240000,1.000000,10.719741,153.000010,0.221863,4.813413,0.000000,0.400375
3700,6762.5297,3.2,0.7,0.9,0.58,6e-05,82.0,3837.929155,526.735756,273.264244,222.659584,63.600000,1.000000,10.451526,155.991725,0.211388,4.582610,0.000000,0.518174
3701,6765.2999,4.8,0.7,1.7,0.58,0.0001,82.0,3807.294807,623.212707,176.787293,222.092103,63.240000,1.000000,10.060851,152.456074,0.222254,5.415413,0.000000,0.303159
3702,6765.9626,4.8,0.7,0.9,0.58,6e-05,78.0,3472.298534,1139.433993,339.433993,215.740596,59.780000,1.000000,9.119132,125.188324,0.361824,5.719265,0.000000,0.574461
3703,6768.4845,3.6,0.45,1.5,0.58,4e-05,76.0,3395.837851,1224.612046,424.612046,214.143005,58.960000,1.000000,9.190107,118.098718,0.389448,5.530079,0.000000,0.871065
3704,6769.5321,3.2,0.7,1.7,0.58,6e-05,82.0,3808.502447,516.349841,283.650159,222.088762,63.240000,1.000000,10.719741,153.000010,0.221863,4.813413,0.000000,0.495327
3705,6769.6475,3.6,0.8,1.7,0.58,6e-05,80.0,3595.660541,444.944690,355.055310,217.809547,61.040000,1.000000,12.188978,137.275361,0.227150,4.346307,0.000000,0.698860
3706,6770.7376,3.6,0.25,1.7,0.5,8e-05,76.0,3453.375647,378.364812,421.635188,214.833431,59.680000,1.000000,13.377375,118.949881,0.242067,3.900012,0.000000,1.188810
